run_type,algorithm,subset_id,subset_clients,graph_id,dataset_id,num_clients,client_fraction,out_csv,ckpt_path,rounds,local_epochs,selection_metric,mcw,num_layers,lr,weight_decay,dropout,hidden_dim,use_ego_ids,batch_size,output_head,architecture,seed,model_tag,training_scope,communication,baseline_role,display_name,selection_metrics,selection_direction,mask_splits,selection_modes,eval_protocols,gamma,q_value,q_iid,q_other_share,q_assigned_share,mask_fraction,controlled_benchmark,mask_mode,family,manifest_subset_id
fully_local_multi_select,fully_local_multi_select,,4000020|4000021|4000022|4000023|4000024|4000025|4000026|4000027|4000028|4000029|4000030|4000031|4000032|4000033|4000034|4000035|4000036|4000037|4000038|4000039,4000030,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q50_cycle2,1,1.0,andrea/runs_twenty_client_fully_local_q05/subset_3eda3d92ee_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,andrea/runs_twenty_client_fully_local_q05/subset_3eda3d92ee_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.pt,80,1,multi,auto,6,0.001,0.0001,0.1,64,True,64,multi,multihead,0,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selectmulti,masked_virtual_client_graph,none,no_communication_masked_clients,Fully local (multi-selection),loss|micro_f1|macro_pos_f1|micro_pr_auc|macro_pr_auc,mixed,train|val|test,full|visible,oracle_full|realistic_visible|realistic_selection_oracle,0.5,0.5,0.2,0.125,0.5,0.5,planted_community_q_task_label_heterogeneity,q_task_label_allocation,q_task_cycle2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_q50_20clients
fully_local_multi_select,fully_local_multi_select,,4000020|4000021|4000022|4000023|4000024|4000025|4000026|4000027|4000028|4000029|4000030|4000031|4000032|4000033|4000034|4000035|4000036|4000037|4000038|4000039,4000031,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q50_cycle3,1,1.0,andrea/runs_twenty_client_fully_local_q05/subset_00138ebb7b_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,andrea/runs_twenty_client_fully_local_q05/subset_00138ebb7b_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.pt,80,1,multi,auto,6,0.001,0.0001,0.1,64,True,64,multi,multihead,0,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selectmulti,masked_virtual_client_graph,none,no_communication_masked_clients,Fully local (multi-selection),loss|micro_f1|macro_pos_f1|micro_pr_auc|macro_pr_auc,mixed,train|val|test,full|visible,oracle_full|realistic_visible|realistic_selection_oracle,0.5,0.5,0.2,0.125,0.5,0.5,planted_community_q_task_label_heterogeneity,q_task_label_allocation,q_task_cycle3,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_q50_20clients
fully_local_multi_select,fully_local_multi_select,,4000020|4000021|4000022|4000023|4000024|4000025|4000026|4000027|4000028|4000029|4000030|4000031|4000032|4000033|4000034|4000035|4000036|4000037|4000038|4000039,4000032,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q50_cycle4,1,1.0,andrea/runs_twenty_client_fully_local_q05/subset_b27847280f_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,andrea/runs_twenty_client_fully_local_q05/subset_b27847280f_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.pt,80,1,multi,auto,6,0.001,0.0001,0.1,64,True,64,multi,multihead,0,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selectmulti,masked_virtual_client_graph,none,no_communication_masked_clients,Fully local (multi-selection),loss|micro_f1|macro_pos_f1|micro_pr_auc|macro_pr_auc,mixed,train|val|test,full|visible,oracle_full|realistic_visible|realistic_selection_oracle,0.5,0.5,0.2,0.125,0.5,0.5,planted_community_q_task_label_heterogeneity,q_task_label_allocation,q_task_cycle4,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_q50_20clients
fully_local_multi_select,fully_local_multi_select,,4000020|4000021|4000022|4000023|4000024|4000025|4000026|4000027|4000028|4000029|4000030|4000031|4000032|4000033|4000034|4000035|4000036|4000037|4000038|4000039,4000033,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q50_cycle5,1,1.0,andrea/runs_twenty_client_fully_local_q05/subset_1197f7190e_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,andrea/runs_twenty_client_fully_local_q05/subset_1197f7190e_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.pt,80,1,multi,auto,6,0.001,0.0001,0.1,64,True,64,multi,multihead,0,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selectmulti,masked_virtual_client_graph,none,no_communication_masked_clients,Fully local (multi-selection),loss|micro_f1|macro_pos_f1|micro_pr_auc|macro_pr_auc,mixed,train|val|test,full|visible,oracle_full|realistic_visible|realistic_selection_oracle,0.5,0.5,0.2,0.125,0.5,0.5,planted_community_q_task_label_heterogeneity,q_task_label_allocation,q_task_cycle5,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_q50_20clients
fully_local_multi_select,fully_local_multi_select,,4000020|4000021|4000022|4000023|4000024|4000025|4000026|4000027|4000028|4000029|4000030|4000031|4000032|4000033|4000034|4000035|4000036|4000037|4000038|4000039,4000034,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q50_cycle6,1,1.0,andrea/runs_twenty_client_fully_local_q05/subset_84ebe2c82b_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,andrea/runs_twenty_client_fully_local_q05/subset_84ebe2c82b_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.pt,80,1,multi,auto,6,0.001,0.0001,0.1,64,True,64,multi,multihead,0,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selectmulti,masked_virtual_client_graph,none,no_communication_masked_clients,Fully local (multi-selection),loss|micro_f1|macro_pos_f1|micro_pr_auc|macro_pr_auc,mixed,train|val|test,full|visible,oracle_full|realistic_visible|realistic_selection_oracle,0.5,0.5,0.2,0.125,0.5,0.5,planted_community_q_task_label_heterogeneity,q_task_label_allocation,q_task_cycle6,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_q50_20clients
fully_local_multi_select,fully_local_multi_select,,4000020|4000021|4000022|4000023|4000024|4000025|4000026|4000027|4000028|4000029|4000030|4000031|4000032|4000033|4000034|4000035|4000036|4000037|4000038|4000039,4000035,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q50_cycle2,1,1.0,andrea/runs_twenty_client_fully_local_q05/subset_238d77c6bb_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,andrea/runs_twenty_client_fully_local_q05/subset_238d77c6bb_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.pt,80,1,multi,auto,6,0.001,0.0001,0.1,64,True,64,multi,multihead,0,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selectmulti,masked_virtual_client_graph,none,no_communication_masked_clients,Fully local (multi-selection),loss|micro_f1|macro_pos_f1|micro_pr_auc|macro_pr_auc,mixed,train|val|test,full|visible,oracle_full|realistic_visible|realistic_selection_oracle,0.5,0.5,0.2,0.125,0.5,0.5,planted_community_q_task_label_heterogeneity,q_task_label_allocation,q_task_cycle2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_q50_20clients
fully_local_multi_select,fully_local_multi_select,,4000020|4000021|4000022|4000023|4000024|4000025|4000026|4000027|4000028|4000029|4000030|4000031|4000032|4000033|4000034|4000035|4000036|4000037|4000038|4000039,4000036,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q50_cycle3,1,1.0,andrea/runs_twenty_client_fully_local_q05/subset_1b56c34c37_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,andrea/runs_twenty_client_fully_local_q05/subset_1b56c34c37_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.pt,80,1,multi,auto,6,0.001,0.0001,0.1,64,True,64,multi,multihead,0,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selectmulti,masked_virtual_client_graph,none,no_communication_masked_clients,Fully local (multi-selection),loss|micro_f1|macro_pos_f1|micro_pr_auc|macro_pr_auc,mixed,train|val|test,full|visible,oracle_full|realistic_visible|realistic_selection_oracle,0.5,0.5,0.2,0.125,0.5,0.5,planted_community_q_task_label_heterogeneity,q_task_label_allocation,q_task_cycle3,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_q50_20clients
fully_local_multi_select,fully_local_multi_select,,4000020|4000021|4000022|4000023|4000024|4000025|4000026|4000027|4000028|4000029|4000030|4000031|4000032|4000033|4000034|4000035|4000036|4000037|4000038|4000039,4000037,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q50_cycle4,1,1.0,andrea/runs_twenty_client_fully_local_q05/subset_86b24210a1_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,andrea/runs_twenty_client_fully_local_q05/subset_86b24210a1_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.pt,80,1,multi,auto,6,0.001,0.0001,0.1,64,True,64,multi,multihead,0,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selectmulti,masked_virtual_client_graph,none,no_communication_masked_clients,Fully local (multi-selection),loss|micro_f1|macro_pos_f1|micro_pr_auc|macro_pr_auc,mixed,train|val|test,full|visible,oracle_full|realistic_visible|realistic_selection_oracle,0.5,0.5,0.2,0.125,0.5,0.5,planted_community_q_task_label_heterogeneity,q_task_label_allocation,q_task_cycle4,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_q50_20clients
fully_local_multi_select,fully_local_multi_select,,4000020|4000021|4000022|4000023|4000024|4000025|4000026|4000027|4000028|4000029|4000030|4000031|4000032|4000033|4000034|4000035|4000036|4000037|4000038|4000039,4000038,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q50_cycle5,1,1.0,andrea/runs_twenty_client_fully_local_q05/subset_e62af6cde7_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,andrea/runs_twenty_client_fully_local_q05/subset_e62af6cde7_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.pt,80,1,multi,auto,6,0.001,0.0001,0.1,64,True,64,multi,multihead,0,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selectmulti,masked_virtual_client_graph,none,no_communication_masked_clients,Fully local (multi-selection),loss|micro_f1|macro_pos_f1|micro_pr_auc|macro_pr_auc,mixed,train|val|test,full|visible,oracle_full|realistic_visible|realistic_selection_oracle,0.5,0.5,0.2,0.125,0.5,0.5,planted_community_q_task_label_heterogeneity,q_task_label_allocation,q_task_cycle5,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_q50_20clients
fully_local_multi_select,fully_local_multi_select,,4000020|4000021|4000022|4000023|4000024|4000025|4000026|4000027|4000028|4000029|4000030|4000031|4000032|4000033|4000034|4000035|4000036|4000037|4000038|4000039,4000039,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q50_cycle6,1,1.0,andrea/runs_twenty_client_fully_local_q05/subset_c1082e9356_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.csv,andrea/runs_twenty_client_fully_local_q05/subset_c1082e9356_rounds80_epoch1_mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selmultiselect_loss_micro_f1_macro_pos_f1_micro_pr_auc_macro_pr_auc_multiselect_seed0.pt,80,1,multi,auto,6,0.001,0.0001,0.1,64,True,64,multi,multihead,0,mcwauto_layers6_lr0.001_wd0.0001_do0.1_hd64_egoTrue_bs64_headmulti_selectmulti,masked_virtual_client_graph,none,no_communication_masked_clients,Fully local (multi-selection),loss|micro_f1|macro_pos_f1|micro_pr_auc|macro_pr_auc,mixed,train|val|test,full|visible,oracle_full|realistic_visible|realistic_selection_oracle,0.5,0.5,0.2,0.125,0.5,0.5,planted_community_q_task_label_heterogeneity,q_task_label_allocation,q_task_cycle6,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_q50_20clients
